v7_job_id,design_cell_id,execution_order,panel,scene_id,domain,condition,profile_code,profile,image_variant,image_path,image_sha256,system_prompt_path,system_prompt_sha256,task_prompt_path,task_prompt_sha256,repetition,task_family,designated_organization,designated_output_key,x_benefit_units,y_benefit_units,efficiency_penalty_percent,provider,model_id,temperature,candidate_count,thinking_level,response_mode,execution_seed
V7_0107,V7CELL_036,123,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,C,generalized,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0204,V7CELL_068,124,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,A,neutral,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0199,V7CELL_067,125,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,A,neutral,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0088,V7CELL_030,126,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0049,V7CELL_017,127,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,C,generalized,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0207,V7CELL_069,128,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0094,V7CELL_032,129,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,A,neutral,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0156,V7CELL_052,130,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0068,V7CELL_023,131,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,C,generalized,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0157,V7CELL_053,132,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,C,generalized,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0215,V7CELL_072,133,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,C,generalized,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0208,V7CELL_070,134,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0011,V7CELL_004,135,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0177,V7CELL_059,136,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,C,generalized,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0155,V7CELL_052,137,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0173,V7CELL_058,138,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0060,V7CELL_020,139,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0100,V7CELL_034,140,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0123,V7CELL_041,141,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,C,generalized,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0055,V7CELL_019,142,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0152,V7CELL_051,143,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,B,cue_bound,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0022,V7CELL_008,144,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0040,V7CELL_014,145,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0127,V7CELL_043,146,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,A,neutral,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0036,V7CELL_012,147,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0187,V7CELL_063,148,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_11_clean.jpg,9f82365e694fb5376b018e23ac79b8e48bb4faf70da41b3164145c8ac50f67f5,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0058,V7CELL_020,149,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0023,V7CELL_008,150,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0159,V7CELL_053,151,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,C,generalized,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0196,V7CELL_066,152,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,C,generalized,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0141,V7CELL_047,153,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,C,generalized,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0180,V7CELL_060,154,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,C,generalized,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0062,V7CELL_021,155,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0154,V7CELL_052,156,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0008,V7CELL_003,157,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0064,V7CELL_022,158,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0093,V7CELL_031,159,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,A,neutral,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0133,V7CELL_045,160,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,B,cue_bound,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0144,V7CELL_048,161,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,C,generalized,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0073,V7CELL_025,162,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0108,V7CELL_036,163,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,C,generalized,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
