job_id,scene_id,panel,domain,condition,profile,system_prompt_path,image_variant,image_path,image_sha256,cost_level,x_efficiency,y_efficiency,efficiency_penalty_percent,task_prompt_path,task_prompt_sha256,system_prompt_sha256,repetition,v5_job_id,robustness_variant,v5_profile,v5_system_prompt_path,v5_task_prompt_path,designated_organization,designated_output_key,source_v4_job_id
v4_0135,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0888,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0135
v4_0151,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0889,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0151
v4_0152,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0890,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0152
v4_0153,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0891,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0153
v4_0169,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0892,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0169
v4_0170,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0893,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0170
v4_0171,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0894,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0171
v4_0187,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0895,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0187
v4_0188,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0896,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0188
v4_0189,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0897,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0189
v4_0205,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0898,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0205
v4_0206,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0899,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0206
v4_0207,heldout_02,v3_heldout_fixed_panel,solar_operations,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0900,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0207
v4_0223,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0901,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0223
v4_0224,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0902,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0224
v4_0225,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0903,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0225
v4_0241,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0904,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0241
v4_0242,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0905,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0242
v4_0243,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0906,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0243
v4_0259,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0907,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0259
v4_0260,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0908,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0260
v4_0261,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0909,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0261
v4_0277,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0910,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0277
v4_0278,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0911,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0278
v4_0279,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0912,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0279
v4_0295,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0913,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0295
v4_0296,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0914,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0296
v4_0297,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0915,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0297
v4_0313,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0916,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0313
v4_0314,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0917,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0314
v4_0315,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0918,P4,generalized,experiments/v5_robustness/prompts/P4/system_generalized.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0315
v4_0331,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0919,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0331
v4_0332,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0920,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0332
v4_0333,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0921,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0333
v4_0349,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0922,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0349
v4_0350,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0923,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0350
v4_0351,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0924,P4,neutral,experiments/v5_robustness/prompts/P4/system_neutral.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0351
v4_0367,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0925,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0367
v4_0368,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0926,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0368
v4_0369,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0927,P4,cue_bound,experiments/v5_robustness/prompts/P4/system_cue_bound.txt,experiments/v5_robustness/prompts/P4/task_costly.txt,X,x,v4_0369
